datetime,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Hydro water reservoir,Hydro pumped storage,Other renewables,Waste,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,Others
2022-03-25 18:00:00,-0.0,-2700.7,3471.2,144.7,277.1,4461.6,143.5,2.7,24.0,1312.0,138.7,551.8,290.0,24.9,53.9,0.2,8306.1,8252.0,11.0,8.9,
2022-03-25 19:00:00,-0.0,-2831.1,3476.7,149.1,276.8,4289.6,139.6,2.7,23.9,1330.2,104.0,421.5,289.2,17.6,51.1,0.0,7965.0,7913.9,11.0,8.7,
2022-03-25 20:00:00,-0.0,-2553.4,3477.2,149.2,277.2,4158.4,148.1,2.7,24.0,984.8,136.9,270.1,287.0,16.7,47.9,0.0,7515.4,7467.5,12.1,9.3,
2022-03-25 21:00:00,-0.0,-2306.7,3481.8,149.4,273.7,4033.1,152.9,2.7,24.1,470.6,128.5,197.5,277.0,16.6,34.8,0.0,7012.9,6978.2,12.4,9.6,
2022-03-25 22:00:00,-0.0,-2342.8,3486.6,149.4,275.0,3906.4,154.7,2.7,24.0,468.1,128.9,0.0,274.6,16.6,36.9,0.0,6642.6,6605.7,13.1,9.8,
2022-03-25 23:00:00,-0.0,-1918.8,3487.5,145.4,271.0,3117.0,155.1,2.7,24.0,458.1,117.0,0.0,268.9,16.4,28.9,0.0,6255.6,6226.7,13.4,10.4,
2022-03-26 00:00:00,-0.0,-1795.8,3491.2,148.9,269.8,2973.3,166.6,2.7,24.0,456.1,22.2,0.0,269.1,16.4,15.6,0.0,6140.2,6124.7,12.0,9.3,
2022-03-26 01:00:00,-0.0,-1763.7,3494.8,148.0,269.8,2964.4,172.6,2.7,24.0,456.0,20.1,0.0,268.3,16.4,9.8,0.0,6185.1,6175.3,11.7,9.2,
2022-03-26 02:00:00,-0.0,-1730.5,3494.8,147.8,268.2,2995.9,136.1,2.7,24.0,458.8,22.4,0.0,268.6,16.4,10.3,0.0,6200.4,6190.1,11.7,9.2,
2022-03-26 03:00:00,-0.0,-1773.7,3494.9,143.3,267.6,2965.3,131.1,2.7,24.0,457.0,153.2,0.0,269.1,16.4,13.5,0.0,6270.1,6256.6,13.6,10.8,
2022-03-26 04:00:00,-0.0,-1711.1,3498.9,142.8,271.9,2974.9,133.3,2.7,24.0,461.2,129.7,0.0,271.8,16.5,14.5,4.5,6323.9,6305.0,13.3,10.6,
2022-03-26 05:00:00,-0.0,-1781.5,3497.5,138.6,272.7,3128.9,137.4,2.7,23.9,472.8,165.5,0.0,279.7,16.6,16.9,102.8,6573.6,6453.9,15.0,11.9,
2022-03-26 06:00:00,-0.0,-1715.9,3494.5,143.1,273.1,3216.4,133.1,2.7,23.9,483.6,43.2,0.0,282.2,16.6,24.2,480.4,6980.9,6476.2,18.0,14.6,
2022-03-26 07:00:00,-0.0,-1772.0,3494.5,141.1,273.8,3027.5,132.2,2.7,23.9,489.1,40.5,0.0,285.8,16.6,29.2,934.9,7218.2,6254.2,23.7,19.3,
2022-03-26 08:00:00,-5.2,-2003.9,3492.5,140.0,275.0,3023.2,130.8,2.7,23.9,489.0,114.2,0.0,286.1,16.6,30.9,1296.6,7430.4,6102.9,28.9,23.1,
2022-03-26 09:00:00,-367.1,-1561.4,3483.4,146.2,275.5,2918.1,125.7,2.7,24.0,474.6,16.1,0.0,283.8,16.6,46.3,1532.4,7498.7,5920.0,30.8,24.7,
2022-03-26 10:00:00,-716.3,-1284.0,3478.9,145.2,277.2,2857.1,128.0,2.7,24.0,468.2,14.9,0.0,274.5,16.5,67.4,1640.0,7510.8,5803.4,32.3,25.8,
2022-03-26 11:00:00,-987.1,-598.3,3477.1,146.3,273.7,2398.9,119.9,2.7,23.9,454.1,14.8,0.0,270.3,16.3,78.4,1636.2,7367.6,5653.0,33.0,27.2,
2022-03-26 12:00:00,-979.1,-770.8,3471.5,147.3,274.1,2427.6,125.1,2.7,24.0,453.2,14.8,0.0,269.7,16.3,95.1,1527.1,7167.1,5544.8,32.6,26.4,
2022-03-26 13:00:00,-970.1,-1141.5,3469.3,146.3,279.8,2752.8,143.0,2.7,24.0,462.1,14.7,0.0,270.0,16.4,101.7,1305.0,6940.8,5534.1,30.6,23.7,
2022-03-26 14:00:00,-546.3,-1491.7,3465.0,147.3,280.8,2996.7,160.1,2.7,23.9,460.6,15.3,0.0,271.1,16.4,105.1,953.6,6844.0,5785.4,26.0,20.0,
2022-03-26 15:00:00,-0.0,-1909.4,3462.1,146.1,278.9,3008.4,178.4,2.7,24.0,462.7,49.0,0.0,274.0,16.5,106.4,506.7,6731.6,6118.5,20.3,16.1,
2022-03-26 16:00:00,-0.0,-2363.7,3459.8,143.0,282.5,3246.9,184.4,2.7,23.9,478.1,65.9,514.0,278.4,16.6,98.6,133.3,6691.7,6459.8,15.1,12.0,
2022-03-26 17:00:00,-0.0,-1965.0,3462.6,138.7,282.6,3360.1,200.9,2.7,23.9,490.2,160.3,454.8,281.1,16.6,87.1,22.5,7090.8,6981.2,13.8,11.5,
2022-03-26 18:00:00,-0.0,-1982.7,3462.1,138.2,283.8,3451.0,216.5,2.7,23.9,500.4,183.5,512.3,283.2,16.6,92.6,0.4,7288.4,7195.4,13.6,11.4,
2022-03-26 19:00:00,-0.0,-1994.8,3463.5,141.0,284.1,3313.7,203.3,2.7,23.9,485.0,155.7,476.6,283.7,16.6,94.0,0.0,7041.4,6947.4,13.7,11.4,
2022-03-26 20:00:00,-0.0,-2236.3,3466.2,143.0,283.7,3271.9,200.6,2.7,23.9,467.9,91.2,457.6,280.3,16.6,101.0,0.0,6659.3,6558.3,13.6,10.9,
2022-03-26 21:00:00,-0.0,-2491.0,3467.6,146.3,281.0,3307.3,160.1,2.7,24.0,458.3,64.5,465.9,272.1,16.5,79.0,0.0,6354.8,6275.8,13.4,10.3,
2022-03-26 22:00:00,-0.0,-2618.5,3468.7,146.7,280.9,3304.4,135.6,2.7,24.0,457.2,58.5,307.0,270.1,16.5,63.6,0.0,6025.5,5961.9,13.7,10.1,
2022-03-26 23:00:00,-0.0,-2509.1,3470.6,145.1,279.2,3117.2,131.4,2.7,24.0,455.1,68.2,15.6,266.6,16.4,52.5,0.0,5614.3,5561.9,14.6,10.2,
2022-03-27 00:00:00,-0.0,-2426.1,3474.0,144.5,278.4,3091.1,129.7,2.7,23.9,457.3,57.0,0.0,267.9,16.4,39.8,0.0,5640.0,5600.2,14.1,10.0,
2022-03-27 01:00:00,-0.0,-2405.8,3475.3,147.0,278.6,3173.8,127.3,2.7,23.9,462.4,18.7,5.1,268.7,16.4,30.5,0.0,5706.4,5675.8,13.2,9.4,
2022-03-27 02:00:00,-0.0,-2574.3,3475.6,147.1,278.7,3165.8,120.8,2.7,23.9,460.2,18.0,114.0,268.2,16.4,30.9,0.0,5631.1,5600.2,13.3,9.4,
2022-03-27 03:00:00,-0.0,-2707.2,3478.6,148.2,280.1,3170.2,139.8,2.7,23.9,459.8,17.4,186.0,269.3,16.5,23.4,0.0,5598.5,5575.1,13.3,9.3,
2022-03-27 04:00:00,-0.0,-2525.7,3481.8,149.6,281.3,3202.5,144.2,2.7,23.9,469.6,14.3,87.6,274.3,16.5,13.2,5.1,5726.9,5708.7,13.0,9.2,
2022-03-27 05:00:00,-0.0,-2549.4,3482.9,148.1,281.7,3323.6,138.7,2.7,23.9,476.1,19.2,133.1,282.2,16.6,16.5,83.1,5981.8,5882.2,14.0,10.1,
2022-03-27 06:00:00,-0.0,-2582.0,3482.0,145.7,283.0,3419.4,142.9,2.7,24.0,478.0,36.6,211.9,284.1,16.6,12.8,401.2,6448.3,6034.3,18.2,13.4,
2022-03-27 07:00:00,-0.0,-2486.6,3484.2,143.3,284.2,3426.9,150.9,5.2,23.9,475.0,40.1,158.1,284.3,16.6,11.2,798.9,6903.8,6093.8,22.7,17.2,
2022-03-27 08:00:00,-0.0,-2233.2,3485.4,143.9,284.2,3313.2,151.0,8.8,23.9,466.3,30.9,0.0,284.6,16.6,10.2,1151.1,7215.0,6053.6,26.5,20.4,
2022-03-27 09:00:00,-296.3,-1965.8,3483.0,145.1,282.5,3294.0,160.8,8.0,24.0,461.5,15.7,0.0,280.8,16.6,7.5,1387.6,7384.7,5989.6,28.8,22.2,
2022-03-27 10:00:00,-409.2,-2094.1,3477.2,145.2,282.1,3301.9,162.5,8.2,24.0,464.9,14.5,0.0,277.2,16.5,6.0,1471.0,7272.1,5795.0,30.3,22.8,
2022-03-27 11:00:00,-964.9,-1113.1,3475.7,147.4,278.8,2818.5,160.0,8.0,23.9,452.3,14.4,0.1,275.4,20.0,5.4,1458.0,7086.4,5623.1,30.9,24.0,
2022-03-27 12:00:00,-989.2,-1062.4,3472.1,146.3,274.6,2611.3,159.4,8.1,23.9,448.7,14.4,0.0,274.4,24.1,3.7,1374.7,6858.4,5479.9,30.6,23.8,
2022-03-27 13:00:00,-981.3,-1094.9,3468.6,146.3,278.2,2643.1,181.3,8.0,23.9,447.9,14.3,0.0,275.0,24.4,3.1,1245.5,6753.7,5505.2,29.2,22.5,
2022-03-27 14:00:00,-971.5,-1143.6,3466.1,147.3,275.5,2755.4,184.7,8.1,23.8,451.5,14.8,0.0,276.8,24.5,3.3,980.7,6560.8,5576.9,26.1,19.9,
2022-03-27 15:00:00,-556.9,-1972.5,3465.7,146.8,281.3,3401.1,200.0,7.6,23.9,559.6,21.8,0.0,282.2,24.8,3.0,546.0,6497.8,5948.8,19.9,14.4,
2022-03-27 16:00:00,-0.0,-2559.7,3461.5,139.1,285.4,3631.6,165.0,3.4,23.8,855.3,142.1,68.7,286.4,24.6,6.3,137.5,6745.1,6601.3,15.0,11.0,
2022-03-27 17:00:00,-0.0,-2839.3,3462.5,134.8,287.2,3651.0,145.7,2.7,23.9,1286.3,357.9,235.3,289.1,25.1,13.8,9.4,7209.0,7185.8,15.3,11.4,
2022-03-27 18:00:00,-0.0,-2952.3,3466.7,137.3,287.7,3765.2,133.6,2.7,23.9,1278.5,322.9,535.8,288.0,25.4,19.7,0.5,7440.1,7420.0,14.4,11.0,
2022-03-27 19:00:00,-0.0,-2967.5,3471.3,143.4,287.5,3830.5,134.0,2.7,23.9,1282.8,80.1,423.9,284.8,25.1,17.6,0.0,7148.2,7130.6,11.6,8.6,
2022-03-27 20:00:00,-0.0,-2581.2,3476.2,146.8,284.5,3844.4,133.5,2.7,23.9,966.5,21.4,266.5,273.4,25.0,10.8,0.0,7014.3,7003.5,10.7,8.1,
2022-03-27 21:00:00,-0.0,-2689.5,3479.9,144.1,283.9,3838.0,128.1,2.7,23.9,853.8,65.5,161.5,271.6,24.6,5.7,0.0,6710.5,6704.8,11.7,8.6,
2022-03-27 22:00:00,-102.9,-2187.3,3477.9,147.2,282.3,3582.1,133.1,2.7,23.9,644.0,16.2,0.0,271.6,24.4,5.5,0.0,6402.7,6397.2,11.5,8.5,
2022-03-27 23:00:00,-0.0,-2172.1,3481.1,147.2,283.9,3684.4,133.0,2.7,23.9,460.4,15.9,0.0,271.1,24.8,7.4,0.0,6455.2,6447.8,11.4,8.6,
2022-03-28 00:00:00,-107.4,-2237.9,3484.7,147.3,283.5,3739.7,133.0,2.7,23.8,458.0,15.7,0.0,270.9,24.8,8.4,0.0,6358.6,6350.2,11.6,8.6,
2022-03-28 01:00:00,-0.0,-2288.5,3483.7,147.3,283.6,3678.7,126.2,2.7,23.9,454.9,15.6,0.0,270.3,24.8,9.9,0.0,6326.4,6316.5,11.7,8.7,
2022-03-28 02:00:00,-0.0,-2454.3,3484.8,148.4,285.3,3724.6,126.5,2.7,23.9,689.9,15.5,0.0,271.0,24.7,12.2,0.0,6447.5,6435.3,11.5,8.5,
2022-03-28 03:00:00,-0.0,-2517.6,3487.8,147.9,285.5,3763.7,133.8,2.7,23.9,1203.7,20.8,0.0,274.9,24.8,17.2,0.1,7000.9,6983.6,10.8,8.1,
2022-03-28 04:00:00,-0.0,-2005.3,3488.1,142.9,286.1,4093.0,139.4,2.7,23.8,1331.7,125.8,97.2,284.7,24.9,15.8,5.1,8135.7,8114.7,10.7,8.8,
2022-03-28 05:00:00,-0.0,-2147.4,3487.5,140.0,288.4,4139.8,134.4,2.7,22.1,1341.4,150.9,470.9,288.4,24.9,14.4,122.4,8607.9,8471.1,11.8,10.0,
2022-03-28 06:00:00,-0.0,-2443.0,3487.2,139.0,289.8,4145.0,136.8,2.7,23.7,1343.1,146.3,460.4,289.1,25.0,15.9,535.5,8718.3,8166.8,16.4,13.5,
2022-03-28 07:00:00,-0.0,-2348.3,3486.4,144.0,289.1,4038.6,139.2,2.7,23.8,1273.0,47.6,187.2,289.1,25.1,15.2,993.6,8750.3,7741.6,20.5,16.6,
2022-03-28 08:00:00,-0.0,-2432.9,3475.2,144.9,286.8,4017.0,148.3,2.7,23.9,1058.1,32.8,24.4,287.4,24.6,18.0,1329.7,8560.7,7213.1,24.7,19.5,
2022-03-28 09:00:00,-0.0,-2449.2,3463.3,147.0,288.8,3980.4,148.6,10.7,23.9,910.6,19.0,0.0,282.9,24.9,28.7,1538.9,8531.7,6964.0,27.2,21.3,
2022-03-28 10:00:00,-541.4,-1899.8,3464.7,146.9,290.2,3927.6,147.0,11.8,23.9,948.5,19.8,0.0,277.7,24.6,40.5,1632.4,8607.8,6934.9,28.1,22.1,
2022-03-28 11:00:00,-986.6,-1461.3,3453.6,147.8,289.6,3873.2,144.3,11.8,23.8,870.5,22.5,0.0,271.0,24.7,49.2,1621.5,8426.7,6756.1,28.6,22.3,
2022-03-28 12:00:00,-876.1,-1654.8,3446.7,146.8,289.0,3837.8,143.6,11.8,23.9,870.6,21.2,0.0,270.5,24.4,54.1,1480.6,8189.5,6654.9,27.8,21.4,
2022-03-28 13:00:00,-869.3,-1575.3,3439.2,143.4,289.8,3844.1,150.8,11.8,23.9,869.7,81.7,0.0,270.6,24.6,56.3,1231.7,8110.8,6822.8,25.7,20.0,
2022-03-28 14:00:00,-661.2,-1893.2,3429.3,137.7,290.4,3912.2,134.8,10.0,23.8,946.5,211.0,0.0,276.9,24.6,59.0,884.1,8001.4,7058.3,23.4,18.1,
2022-03-28 15:00:00,-124.3,-2620.5,3426.0,136.4,290.3,4012.8,133.6,4.0,23.9,1288.3,224.2,0.0,283.3,24.6,53.6,481.2,7936.1,7401.2,18.7,14.3,
2022-03-28 16:00:00,-0.0,-2441.6,3430.2,139.3,287.8,4025.3,133.3,2.7,24.0,1298.2,250.7,65.7,284.7,24.8,45.8,137.7,7919.8,7736.3,14.6,11.5,
2022-03-28 17:00:00,-0.0,-2307.0,3438.1,139.2,285.0,4053.6,134.8,2.7,24.0,1279.8,256.9,493.2,284.7,24.9,41.5,8.4,8275.0,8225.1,12.4,10.3,
2022-03-28 18:00:00,-0.0,-2277.1,3441.0,142.6,287.6,4055.0,134.0,2.7,24.0,1284.6,247.3,450.4,287.5,24.8,40.4,0.6,8214.7,8173.7,12.4,10.2,
2022-03-28 19:00:00,-0.0,-2197.3,3446.5,145.0,286.2,3892.1,138.1,22.5,24.0,1249.7,174.4,21.3,283.2,24.6,32.4,0.0,7685.6,7653.1,12.1,9.6,
2022-03-28 20:00:00,-0.0,-2053.2,3452.5,145.4,280.5,3809.0,132.0,2.7,24.0,811.0,156.8,0.0,273.1,24.5,40.6,0.0,7249.8,7209.3,12.5,9.9,
2022-03-28 21:00:00,-0.0,-1996.8,3453.7,150.6,272.9,3830.7,129.4,2.7,24.0,454.4,29.4,0.0,271.6,24.6,56.5,0.0,6821.6,6765.1,11.6,9.1,
2022-03-28 22:00:00,-47.5,-2270.6,3453.9,151.3,269.8,3799.4,134.5,2.7,23.9,456.2,20.0,0.0,267.6,24.6,60.5,0.0,6498.3,6437.9,12.0,9.0,
2022-03-28 23:00:00,-158.5,-2060.8,3457.9,152.4,270.5,3758.5,138.3,2.7,24.0,453.0,19.5,0.0,267.0,24.6,57.5,0.0,6512.2,6454.8,12.0,9.0,
2022-03-29 00:00:00,-371.2,-1880.7,3463.9,150.2,270.4,3724.7,132.6,2.7,23.9,452.3,19.5,0.0,266.8,24.6,36.6,0.0,6414.3,6377.7,11.8,8.8,
2022-03-29 01:00:00,-409.2,-1890.2,3465.7,150.2,270.5,3752.2,128.7,2.7,24.0,450.9,19.4,0.0,266.7,24.5,33.8,0.0,6392.7,6358.8,11.8,8.8,
2022-03-29 02:00:00,-143.3,-2115.6,3467.8,150.2,272.0,3768.0,172.4,2.7,23.9,461.2,20.2,0.0,268.4,24.5,38.0,0.0,6507.3,6469.4,11.7,8.8,
2022-03-29 03:00:00,-0.0,-2154.4,3469.8,146.6,272.0,3803.3,226.0,2.7,24.0,729.1,83.2,0.0,270.1,24.6,32.3,0.2,7025.3,6992.8,11.6,9.0,
2022-03-29 04:00:00,-0.0,-1878.1,3473.4,147.7,275.3,3993.3,276.5,2.7,24.1,1257.8,84.2,37.3,280.6,24.9,37.4,4.7,8100.6,8058.4,10.4,8.5,
2022-03-29 05:00:00,-0.0,-2150.5,3474.1,150.5,279.3,4122.9,308.0,2.7,24.1,1327.8,31.1,445.9,277.3,24.8,36.3,64.2,8542.4,8441.9,10.0,8.4,
2022-03-29 06:00:00,-0.0,-2401.7,3476.8,148.4,280.3,4116.8,340.6,2.7,24.1,1318.5,67.2,596.4,277.3,24.8,30.7,224.4,8729.9,8474.8,11.9,10.1,
2022-03-29 07:00:00,-0.0,-2248.7,3478.5,139.9,278.2,4109.6,278.3,2.7,24.1,1314.6,115.0,373.6,273.1,24.9,29.3,419.1,8830.5,8382.1,14.3,12.1,
2022-03-29 08:00:00,-0.0,-2320.4,3473.0,137.6,276.9,4073.4,279.4,2.7,24.1,1311.2,120.9,167.3,273.8,24.7,28.2,630.9,8709.6,8050.5,17.0,13.9,
2022-03-29 09:00:00,-10.5,-2227.4,3467.1,141.2,277.6,3992.5,275.9,2.7,24.1,1285.0,145.6,2.4,270.7,24.7,26.4,795.9,8666.3,7844.1,19.3,15.6,
2022-03-29 10:00:00,-432.8,-1568.5,3463.8,145.4,280.2,3830.7,266.2,2.7,24.1,1234.0,85.4,0.0,269.3,24.6,26.6,933.8,8745.5,7785.2,20.0,16.6,
2022-03-29 11:00:00,-518.7,-1575.1,3457.4,145.6,280.9,3761.0,245.4,2.7,24.0,1259.4,81.8,0.0,267.2,24.7,32.9,978.9,8597.3,7585.5,20.9,17.0,
2022-03-29 12:00:00,-515.7,-1429.8,3455.2,148.0,281.5,3745.5,248.2,2.7,24.1,1039.7,77.0,0.0,269.3,24.6,40.9,829.8,8373.1,7502.4,19.8,16.3,
2022-03-29 13:00:00,-322.6,-1566.2,3449.7,148.7,280.5,3798.6,254.8,2.7,24.1,1064.4,85.2,0.0,274.8,24.6,37.2,621.6,8333.6,7674.8,17.5,14.5,
2022-03-29 14:00:00,-300.1,-1614.4,3449.4,152.3,280.9,3821.5,256.5,2.7,24.1,1174.1,55.6,0.0,279.1,24.7,33.0,417.9,8289.5,7838.6,14.9,12.3,
2022-03-29 15:00:00,-50.0,-1894.8,3447.0,150.9,279.4,3833.8,264.6,2.7,24.1,1290.4,85.1,0.0,286.6,24.9,30.5,225.9,8268.0,8011.7,13.0,10.8,
2022-03-29 16:00:00,-0.0,-2256.5,3444.7,149.1,279.5,3876.1,332.2,2.7,24.1,1311.5,105.1,274.4,288.2,24.9,28.3,77.0,8180.0,8074.7,11.5,9.4,
2022-03-29 17:00:00,-0.0,-2399.9,3444.8,145.8,277.4,3911.5,332.7,2.7,24.1,1315.4,359.6,536.0,287.3,24.8,30.4,7.6,8459.0,8421.0,13.2,11.0,
2022-03-29 18:00:00,-0.0,-2346.2,3453.9,146.5,275.9,3889.2,324.5,2.7,24.1,1308.1,286.6,517.9,287.1,24.8,28.2,0.8,8267.8,8238.8,12.5,10.3,
2022-03-29 19:00:00,-0.0,-2186.0,3460.3,148.6,274.4,3824.0,322.7,2.7,24.1,1289.4,120.6,45.8,281.9,24.6,19.8,0.0,7733.6,7713.8,11.1,8.8,
2022-03-29 20:00:00,-0.0,-2536.8,3458.0,148.3,271.5,3781.8,321.0,2.7,24.1,1266.7,129.1,0.0,271.1,24.6,18.1,0.0,7316.8,7298.8,11.6,8.8,
2022-03-29 21:00:00,-0.0,-2803.7,3457.6,155.1,268.4,3760.2,294.9,2.7,24.1,1221.5,27.6,0.0,269.5,24.6,15.0,0.0,6899.3,6884.3,10.8,7.9,
2022-03-29 22:00:00,-155.9,-2404.0,3461.0,154.1,267.5,3665.5,289.9,2.7,24.1,662.5,26.0,0.0,265.6,24.6,14.1,0.0,6523.1,6509.1,11.3,8.3,
2022-03-29 23:00:00,-104.3,-2165.0,3466.2,154.1,268.2,3675.1,292.5,2.7,24.0,456.5,25.8,20.4,264.3,24.5,12.9,0.0,6529.2,6516.3,11.3,8.5,
2022-03-30 00:00:00,-286.0,-2009.1,3473.5,151.9,266.7,3663.1,290.9,2.7,24.1,453.6,25.6,0.0,261.4,24.5,9.8,0.0,6459.6,6449.8,11.3,8.4,
2022-03-30 01:00:00,-517.3,-1814.8,3475.2,151.9,267.3,3685.5,293.8,2.7,24.0,455.9,25.5,0.0,264.1,24.6,5.7,0.0,6435.7,6430.0,11.3,8.4,
2022-03-30 02:00:00,-410.2,-1880.7,3479.2,154.1,267.7,3685.0,293.3,2.7,24.1,456.3,25.1,0.0,267.2,24.6,5.5,0.0,6524.7,6519.2,11.2,8.4,
2022-03-30 03:00:00,-55.1,-2039.2,3484.1,154.4,269.0,3709.7,303.1,2.7,24.1,710.8,21.8,0.0,270.4,24.7,6.5,0.4,7016.1,7009.2,10.5,8.2,
2022-03-30 04:00:00,-0.0,-1832.2,3483.8,153.9,270.2,3935.2,312.4,2.7,24.1,1260.8,29.1,0.0,280.0,24.9,6.4,4.6,8124.7,8113.6,9.3,7.7,
2022-03-30 05:00:00,-0.0,-1861.7,3483.8,150.2,272.4,4061.1,306.0,2.7,24.2,1320.5,105.5,178.0,280.2,24.6,6.6,33.1,8631.2,8591.6,10.0,8.5,
2022-03-30 06:00:00,-0.0,-2246.1,3485.0,147.4,285.4,4148.2,259.3,6.8,24.1,1316.7,222.1,527.2,284.7,25.0,5.0,129.6,8821.8,8687.2,12.3,10.5,
2022-03-30 07:00:00,-0.0,-1853.5,3485.5,148.4,290.4,4180.6,251.8,2.7,24.0,1311.2,170.4,225.6,284.7,24.9,7.6,240.8,8987.4,8738.9,12.8,11.1,
2022-03-30 08:00:00,-0.0,-1948.9,3483.7,147.4,288.5,4105.3,237.6,2.7,24.1,1311.6,222.4,173.8,283.8,24.8,11.4,329.6,8906.1,8565.1,14.5,12.4,
2022-03-30 09:00:00,-0.0,-2071.5,3481.8,146.6,288.5,4060.2,245.9,2.7,24.1,1294.8,280.9,237.9,281.6,24.9,12.9,389.5,8892.4,8490.1,15.9,13.4,
2022-03-30 10:00:00,-0.0,-1638.3,3479.6,146.0,287.6,3992.4,309.4,2.7,24.1,1278.7,239.9,0.0,274.7,24.9,13.9,444.6,9013.3,8554.8,15.7,13.5,
2022-03-30 11:00:00,-0.0,-1898.0,3478.0,146.6,289.3,4035.2,318.5,2.7,24.1,1267.7,206.8,163.3,275.3,24.7,13.6,430.8,8927.9,8483.5,15.4,13.1,
2022-03-30 12:00:00,-0.0,-2123.2,3471.6,146.3,290.6,4032.7,320.9,2.7,24.1,1280.1,223.2,182.7,277.1,24.8,16.8,343.8,8719.0,8358.4,15.0,12.5,
2022-03-30 13:00:00,-0.0,-2205.9,3472.5,145.4,292.2,4043.8,327.3,2.7,24.0,1298.3,285.2,235.8,279.7,24.7,16.9,286.2,8746.6,8443.5,15.1,12.6,
2022-03-30 14:00:00,-0.0,-2050.5,3471.3,146.6,293.6,4055.6,329.2,2.7,24.1,1300.9,151.5,169.7,284.3,24.7,15.2,204.9,8688.8,8468.7,12.8,10.8,
2022-03-30 15:00:00,-0.0,-2151.9,3466.1,152.0,293.9,4085.8,338.9,2.7,24.1,1312.6,41.8,349.8,289.1,24.9,27.9,105.2,8658.1,8525.1,10.7,9.1,
2022-03-30 16:00:00,-0.0,-2144.5,3462.0,147.6,293.6,4074.2,341.9,2.7,24.0,1311.3,212.2,137.7,288.4,24.6,38.4,31.9,8499.4,8429.1,12.1,10.0,
2022-03-30 17:00:00,-0.0,-2193.4,3463.6,149.8,293.3,4172.6,341.9,2.7,24.1,1320.8,207.0,346.1,285.7,24.7,45.6,5.0,8662.4,8611.7,11.5,9.7,
2022-03-30 18:00:00,-0.0,-2297.7,3472.3,149.5,293.3,4145.2,336.4,2.7,24.0,1321.5,226.7,287.3,285.9,24.7,46.5,0.8,8404.6,8357.4,12.1,9.8,
2022-03-30 19:00:00,-0.0,-1882.7,3473.0,147.5,291.3,4097.7,326.1,2.7,24.1,715.1,215.7,0.0,281.3,24.6,51.0,0.0,7863.4,7812.4,12.7,10.4,
2022-03-30 20:00:00,-0.0,-1923.3,3476.6,150.9,289.1,4058.4,325.1,2.7,24.1,468.1,84.4,0.0,270.3,24.6,50.0,0.0,7413.9,7363.8,11.6,9.3,
2022-03-30 21:00:00,-206.6,-2040.6,3479.3,153.8,287.0,4020.6,289.2,2.7,24.1,464.6,47.8,0.0,269.2,24.5,38.9,0.0,7030.5,6991.6,11.5,8.9,
2022-03-30 22:00:00,-227.8,-2200.2,3479.8,158.0,283.9,3893.8,254.2,2.7,24.1,463.6,32.4,0.0,265.2,24.5,40.6,0.0,6704.4,6663.8,11.8,8.9,
2022-03-30 23:00:00,-772.5,-1501.5,3482.9,159.9,282.9,3848.5,255.1,2.7,24.1,465.3,20.2,0.0,262.7,24.5,44.5,0.0,6716.0,6671.5,11.7,8.8,
2022-03-31 00:00:00,-987.1,-1340.6,3485.6,158.9,282.9,3834.6,249.4,2.7,24.1,465.4,19.4,0.0,261.9,24.6,46.7,0.0,6644.4,6597.7,11.8,8.8,
2022-03-31 01:00:00,-979.2,-1364.5,3485.8,157.8,283.1,3816.9,239.9,2.7,24.1,466.0,19.2,0.0,262.2,24.6,47.6,0.0,6612.0,6564.3,11.8,8.9,
2022-03-31 02:00:00,-919.0,-1420.7,3486.9,156.7,283.5,3856.2,241.5,2.7,24.1,470.1,19.1,0.0,264.6,24.6,47.7,0.0,6695.5,6647.8,11.7,8.8,
2022-03-31 03:00:00,-115.2,-1811.0,3488.2,153.8,285.6,3893.4,269.9,2.7,24.1,479.0,30.7,0.0,269.8,24.7,44.2,0.6,7226.3,7181.5,11.0,8.9,
2022-03-31 04:00:00,-0.0,-1541.2,3488.3,147.9,287.4,4081.1,309.3,2.7,24.1,500.8,261.1,202.0,278.4,24.7,40.4,4.3,8319.5,8274.9,12.4,10.9,
2022-03-31 05:00:00,-0.0,-1712.8,3493.0,148.0,288.1,4185.3,342.3,2.7,24.0,516.2,361.0,626.2,279.5,24.8,42.0,24.8,8879.4,8812.6,13.0,11.9,
2022-03-31 06:00:00,-0.0,-1534.4,3491.4,149.5,289.4,4207.8,346.6,2.7,24.0,516.8,447.3,554.4,281.2,24.8,43.5,88.1,9134.0,9002.4,14.4,13.2,
2022-03-31 07:00:00,-0.0,-1082.1,3490.2,149.1,291.2,4220.9,348.7,2.7,24.1,516.8,355.5,303.1,281.2,24.6,44.0,136.9,9352.6,9171.8,13.6,12.8,
2022-03-31 08:00:00,-0.0,-1330.5,3492.4,149.0,293.1,4129.7,333.2,2.7,24.1,523.8,361.9,542.5,282.5,24.9,47.3,174.1,9348.3,9126.9,14.1,13.4,
2022-03-31 09:00:00,-0.0,-886.9,3495.2,153.3,292.2,4131.1,344.3,2.7,24.1,540.4,108.7,369.1,283.4,24.8,51.0,200.3,9323.3,9072.0,11.8,11.4,
